#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
"
180,CVE-2022-31509,22,,Dir. Trav.,2022-07-11,2022-07-15,6.4,None,Remote,Low,Not required,Partial,None,"Partial	The iedadata/usap-dc-website repository through 1.0.1 on GitHub allows absolute path traversal because the Flask send_file function is used unsafely.
"
181,CVE-2022-31508,22,,Dir. Trav.,2022-07-11,2022-07-15,6.4,None,Remote,Low,Not required,Partial,None,"Partial	The idayrus/evoting repository before 2022-05-08 on GitHub allows absolute path traversal because the Flask send_file function is used unsafely.
"
182,CVE-2022-31507,22,,Dir. Trav.,2022-07-11,2022-07-15,6.4,None,Remote,Low,Not required,Partial,None,"Partial	The ganga-devs/ganga repository before 8.5.10 on GitHub allows absolute path traversal because the Flask send_file function is used unsafely.
"
183,CVE-2022-31506,22,,Dir. Trav.,2022-07-11,2022-07-15,6.4,None,Remote,Low,Not required,Partial,None,"Partial	The cmusatyalab/opendiamond repository through 10.1.1 on GitHub allows absolute path traversal because the Flask send_file function is used unsafely.
"
184,CVE-2022-31505,22,,Dir. Trav.,2022-07-11,2022-07-15,6.4,None,Remote,Low,Not required,Partial,None,"Partial	The cheo0/MercadoEnLineaBack repository through 2022-05-04 on GitHub allows absolute path traversal because the Flask send_file function is used unsafely.
"
185,CVE-2022-31504,22,,Dir. Trav.,2022-07-11,2022-07-15,6.4,None,Remote,Low,Not required,Partial,None,"Partial	The ChangeWeDer/BaiduWenkuSpider_flaskWeb repository before 2021-11-29 on GitHub allows absolute path traversal because the Flask send_file function is used unsafely.
"
186,CVE-2022-31503,22,,Dir. Trav.,2022-07-11,2022-07-15,6.4,None,Remote,Low,Not required,Partial,None,"Partial	The orchest/orchest repository before 2022.05.0 on GitHub allows absolute path traversal because the Flask send_file function is used unsafely.
"
187,CVE-2022-31502,22,,Dir. Trav.,2022-07-11,2022-07-15,6.4,None,Remote,Low,Not required,Partial,None,"Partial	The operatorequals/wormnest repository through 0.4.7 on GitHub allows absolute path traversal because the Flask send_file function is used unsafely.
"
188,CVE-2022-31501,22,,Dir. Trav.,2022-07-11,2022-07-15,6.4,None,Remote,Low,Not required,Partial,None,"Partial	The ChaoticOnyx/OnyxForum repository before 2022-05-04 on GitHub allows absolute path traversal because the Flask send_file function is used unsafely.
"
189,CVE-2022-31211,521,,,2022-07-17,2022-07-25,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	An issue was discovered in Infiray IRAY-A8Z3 1.0.957. There is a blank root password for TELNET by default.
"
190,CVE-2022-31210,798,,,2022-07-17,2022-07-25,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	An issue was discovered in Infiray IRAY-A8Z3 1.0.957. The binary file /usr/local/sbin/webproject/set_param.cgi contains hardcoded credentials to the web application. Because these accounts cannot be deactivated or have their passwords changed, they are considered to be backdoor accounts.
"
191,CVE-2022-31209,120,,Overflow,2022-07-17,2022-07-25,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	An issue was discovered in Infiray IRAY-A8Z3 1.0.957. The firmware contains a potential buffer overflow by calling strcpy() without checking the string length beforehand.
"
192,CVE-2022-31208,,,Exec Code,2022-07-17,2022-07-25,9.0,None,Remote,Low,???,Complete,Complete,"Complete	An issue was discovered in Infiray IRAY-A8Z3 1.0.957. The webserver contains an endpoint that can execute arbitrary commands by manipulating the cmd_string URL parameter.
"
193,CVE-2022-31140,209,,DoS,2022-07-11,2022-07-16,6.4,None,Remote,Low,Not required,Partial,None,"Partial	Valinor is a PHP library that helps to map any input into a strongly-typed value object structure. Prior to version 0.12.0, Valinor can use `Throwable#getMessage()` when it should not have permission to do so. This is a problem with cases such as an SQL exception showing an SQL snippet, a database connection exception showing database IP address/username/password, or a timeout detail / out of memory detail. Attackers could use this information for potential data exfiltration, denial of service attacks, enumeration attacks, etc. Version 0.12.0 contains a patch for this vulnerability.
"
194,CVE-2022-31138,78,,Exec Code,2022-07-11,2022-07-18,9.0,None,Remote,Low,???,Complete,Complete,"Complete	mailcow is a mailserver suite. Prior to mailcow-dockerized version 2022-06a, an extended privilege vulnerability can be exploited by manipulating the custom parameters regexmess, skipmess, regexflag, delete2foldersonly, delete2foldersbutnot, regextrans2, pipemess, or maxlinelengthcmd to execute arbitrary code. Users should update their mailcow instances with the `update.sh` script in the mailcow root directory to 2022-06a or newer to receive a patch for this issue. As a temporary workaround, the Syncjob ACL can be removed from all mailbox users, preventing changes to those settings.
"
195,CVE-2022-31137,78,,Exec Code,2022-07-08,2022-07-26,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	Roxy-WI is a web interface for managing Haproxy, Nginx, Apache and Keepalived servers. Versions prior to 6.1.1.0 are subject to a remote code execution vulnerability. System commands can be run remotely via the subprocess_execute function without processing the inputs received from the user in the /app/options.py file. Attackers need not be authenticated to exploit this vulnerability. Users are advised to upgrade. There are no known workarounds for this vulnerability.
"
196,CVE-2022-31135,129,,DoS,2022-07-07,2022-07-15,7.8,None,Remote,Low,Not required,None,None,"Complete	Akashi is an open source server implementation of the Attorney Online video game based on the Ace Attorney universe. Affected versions of Akashi are subject to a denial of service attack. An attacker can use a specially crafted evidence packet to make an illegal modification, causing a server crash. This can be used to mount a denial-of-service exploit. Users are advised to upgrade. There is no known workaround for this issue.
"
197,CVE-2022-31126,74,,Exec Code,2022-07-06,2022-07-14,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Roxy-wi is an open source web interface for managing Haproxy, Nginx, Apache and Keepalived servers. A vulnerability in Roxy-wi allows a remote, unauthenticated attacker to code execution by sending a specially crafted HTTP request to /app/options.py file. This affects Roxy-wi versions before 6.1.1.0. Users are advised to upgrade. There are no known workarounds for this issue.
"
198,CVE-2022-31125,287,,Bypass,2022-07-06,2022-07-14,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Roxy-wi is an open source web interface for managing Haproxy, Nginx, Apache and Keepalived servers. A vulnerability in Roxy-wi allows a remote, unauthenticated attacker to bypass authentication and access admin functionality by sending a specially crafted HTTP request. This affects Roxywi versions before 6.1.1.0. Users are advised to upgrade. There are no known workarounds for this issue.
"
199,CVE-2022-30929,732,,,2022-07-06,2022-07-14,6.5,None,Remote,Low,???,Partial,Partial,"Partial	Mini-Tmall v1.0 is vulnerable to Insecure Permissions via tomcat-embed-jasper.
"
200,CVE-2022-30756,,,,2022-07-12,2022-07-16,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Implicit Intent hijacking vulnerability in Finder prior to SMR Jul-2022 Release 1 allow allows attackers to launch certain activities with privilege of Finder.
"
201,CVE-2022-30754,,,,2022-07-12,2022-07-16,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Implicit Intent hijacking vulnerability in AppLinker prior to SMR Jul-2022 Release 1 allow allows attackers to launch certain activities with privilege of AppLinker.
"
202,CVE-2022-30619,89,,Sql,2022-07-06,2022-07-14,6.5,None,Remote,Low,???,Partial,Partial,"Partial	Editable SQL Queries behind Base64 encoding sending from the Client-Side to The Server-Side for a particular API used in legacy Work Center module. He attack is available for any authenticated user, in any kind of rule. under the function : /AgilePointServer/Extension/FetchUsingEncodedData in the parameter: EncodedData
"
203,CVE-2022-30224,269,,,2022-07-12,2022-07-20,6.9,None,Local,Medium,Not required,Complete,Complete,"Complete	Windows Advanced Local Procedure Call Elevation of Privilege Vulnerability. This CVE ID is unique from CVE-2022-22037, CVE-2022-30202.
"
204,CVE-2022-30220,,,,2022-07-12,2022-07-20,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Windows Common Log File System Driver Elevation of Privilege Vulnerability.
"
205,CVE-2022-30216,434,,,2022-07-12,2022-07-20,6.5,None,Remote,Low,???,Partial,Partial,"Partial	Windows Server Service Tampering Vulnerability.
"
206,CVE-2022-30215,,,,2022-07-12,2022-07-20,8.5,None,Remote,Medium,???,Complete,Complete,"Complete	Active Directory Federation Services Elevation of Privilege Vulnerability.
"
207,CVE-2022-30214,362,,Exec Code,2022-07-12,2022-07-19,6.0,None,Remote,Medium,???,Partial,Partial,"Partial	Windows DNS Server Remote Code Execution Vulnerability.
"
208,CVE-2022-30211,,,Exec Code,2022-07-12,2022-09-22,6.0,None,Remote,Medium,???,Partial,Partial,"Partial	Windows Layer 2 Tunneling Protocol (L2TP) Remote Code Execution Vulnerability.
"
209,CVE-2022-30206,,,,2022-07-12,2022-07-20,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Windows Print Spooler Elevation of Privilege Vulnerability. This CVE ID is unique from CVE-2022-22022, CVE-2022-22041, CVE-2022-30226.
"
210,CVE-2022-30205,362,,,2022-07-12,2022-07-20,6.0,None,Remote,Medium,???,Partial,Partial,"Partial	Windows Group Policy Elevation of Privilege Vulnerability.
"
211,CVE-2022-30202,,,,2022-07-12,2022-07-20,6.9,None,Local,Medium,Not required,Complete,Complete,"Complete	Windows Advanced Local Procedure Call Elevation of Privilege Vulnerability. This CVE ID is unique from CVE-2022-22037, CVE-2022-30224.
"
212,CVE-2022-29884,772,,DoS,2022-07-12,2022-07-19,7.1,None,Remote,Medium,Not required,None,None,"Complete	A vulnerability has been identified in CP-8000 MASTER MODULE WITH I/O -25/+70°C (All versions < CPC80 V16.30), CP-8000 MASTER MODULE WITH I/O -40/+70°C (All versions < CPC80 V16.30), CP-8021 MASTER MODULE (All versions < CPC80 V16.30), CP-8022 MASTER MODULE WITH GPRS (All versions < CPC80 V16.30). When using the HTTPS server under specific conditions, affected devices do not properly free resources. This could allow an unauthenticated remote attacker to put the device into a denial of service condition.
"
213,CVE-2022-29601,89,,Sql,2022-07-12,2022-07-19,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	The seminars (aka Seminar Manager) extension through 4.1.3 for TYPO3 allows SQL Injection.
"
214,CVE-2022-29600,89,,Sql,2022-07-12,2022-07-19,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	The oelib (aka One is Enough Library) extension through 4.1.5 for TYPO3 allows SQL Injection.
"
215,CVE-2022-29560,77,,,2022-07-12,2022-07-19,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	A vulnerability has been identified in RUGGEDCOM ROX MX5000 (All versions < 2.15.1), RUGGEDCOM ROX MX5000RE (All versions < 2.15.1), RUGGEDCOM ROX RX1400 (All versions < 2.15.1), RUGGEDCOM ROX RX1500 (All versions < 2.15.1), RUGGEDCOM ROX RX1501 (All versions < 2.15.1), RUGGEDCOM ROX RX1510 (All versions < 2.15.1), RUGGEDCOM ROX RX1511 (All versions < 2.15.1), RUGGEDCOM ROX RX1512 (All versions < 2.15.1), RUGGEDCOM ROX RX1524 (All versions < 2.15.1), RUGGEDCOM ROX RX1536 (All versions < 2.15.1), RUGGEDCOM ROX RX5000 (All versions < 2.15.1). Affected devices do not properly validate user input, making them susceptible to command injection. An attacker with access to either the shell or the web CLI with administrator privileges could access the underlying operating system as the root user.
"
216,CVE-2022-29187,427,,,2022-07-12,2022-07-29,6.9,None,Local,Medium,Not required,Complete,Complete,"Complete	Git is a distributed revision control system. Git prior to versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5, is vulnerable to privilege escalation in all platforms. An unsuspecting user could still be affected by the issue reported in CVE-2022-24765, for example when navigating as root into a shared tmp directory that is owned by them, but where an attacker could create a git repository. Versions 2.37.1, 2.36.2, 2.35.4, 2.34.4, 2.33.4, 2.32.3, 2.31.4, and 2.30.5 contain a patch for this issue. The simplest way to avoid being affected by the exploit described in the example is to avoid running git as root (or an Administrator in Windows), and if needed to reduce its use to a minimum. While a generic workaround is not possible, a system could be hardened from the exploit described in the example by removing any such repository if it exists already and creating one as root to block any future attacks.
"
217,CVE-2022-28935,77,,,2022-07-06,2022-07-14,6.5,None,Remote,Low,???,Partial,Partial,"Partial	Totolink A830R V5.9c.4729_B20191112, Totolink A3100R V4.1.2cu.5050_B20200504, Totolink A950RG V4.1.2cu.5161_B20200903, Totolink A800R V4.1.2cu.5137_B20200730, Totolink A3000RU V5.9c.5185_B20201128, Totolink A810R V4.1.2cu.5182_B20201026 were discovered to contain a command injection vulnerability.
"
218,CVE-2022-28888,78,,Exec Code,2022-07-13,2022-07-26,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Spryker Commerce OS 1.4.2 allows Remote Command Execution.
"
219,CVE-2022-28623,89,,Sql,2022-07-08,2022-07-18,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Security vulnerabilities in HPE IceWall SSO 10.0 certd could be exploited remotely to allow SQL injection or unauthorized data injection. HPE has provided the following updated modules to resolve these vulnerabilities. HPE IceWall SSO version 10.0 certd library Patch 9 for RHEL and HPE IceWall SSO version 10.0 certd library Patch 9 for HP-UX.
"
220,CVE-2022-27904,367,,,2022-07-01,2022-07-21,6.9,None,Local,Medium,Not required,Complete,Complete,"Complete	Automox Agent for macOS before version 39 was vulnerable to a time-of-check/time-of-use (TOCTOU) race-condition attack during the agent install process.
"
221,CVE-2022-26656,,,,2022-07-17,2022-07-18,6.4,None,Remote,Low,Not required,Partial,None,"Partial	Pexip Infinity before 27.3 allows remote attackers to trigger a software abort, and possibly enumerate usernames, via One Touch Join.
"
222,CVE-2022-26649,120,,,2022-07-12,2022-07-15,7.8,None,Remote,Low,Not required,None,None,"Complete	A vulnerability has been identified in SCALANCE X200-4P IRT (All versions), SCALANCE X200-4P IRT (All versions), SCALANCE X201-3P IRT (All versions), SCALANCE X201-3P IRT (All versions), SCALANCE X201-3P IRT PRO (All versions), SCALANCE X201-3P IRT PRO (All versions), SCALANCE X202-2IRT (All versions), SCALANCE X202-2IRT (All versions), SCALANCE X202-2P IRT (All versions), SCALANCE X202-2P IRT (All versions), SCALANCE X202-2P IRT PRO (All versions), SCALANCE X202-2P IRT PRO (All versions), SCALANCE X204-2 (All versions < V5.2.6), SCALANCE X204-2FM (All versions < V5.2.6), SCALANCE X204-2LD (All versions < V5.2.6), SCALANCE X204-2LD TS (All versions < V5.2.6), SCALANCE X204-2TS (All versions < V5.2.6), SCALANCE X204IRT (All versions), SCALANCE X204IRT (All versions), SCALANCE X204IRT PRO (All versions), SCALANCE X204IRT PRO (All versions), SCALANCE X206-1 (All versions < V5.2.6), SCALANCE X206-1LD (All versions < V5.2.6), SCALANCE X208 (All versions < V5.2.6), SCALANCE X208PRO (All versions < V5.2.6), SCALANCE X212-2 (All versions < V5.2.6), SCALANCE X212-2LD (All versions < V5.2.6), SCALANCE X216 (All versions < V5.2.6), SCALANCE X224 (All versions < V5.2.6), SCALANCE XF201-3P IRT (All versions), SCALANCE XF202-2P IRT (All versions), SCALANCE XF204 (All versions < V5.2.6), SCALANCE XF204-2 (All versions < V5.2.6), SCALANCE XF204-2BA IRT (All versions), SCALANCE XF204IRT (All versions), SCALANCE XF204IRT (All versions), SCALANCE XF206-1 (All versions < V5.2.6), SCALANCE XF208 (All versions < V5.2.6). Affected devices do not properly validate the URI of incoming HTTP GET requests. This could allow an unauthenticated remote attacker to crash affected devices.
"
223,CVE-2022-26648,120,,,2022-07-12,2022-07-15,7.8,None,Remote,Low,Not required,None,None,"Complete	A vulnerability has been identified in SCALANCE X200-4P IRT (All versions), SCALANCE X200-4P IRT (All versions), SCALANCE X201-3P IRT (All versions), SCALANCE X201-3P IRT (All versions), SCALANCE X201-3P IRT PRO (All versions), SCALANCE X201-3P IRT PRO (All versions), SCALANCE X202-2IRT (All versions), SCALANCE X202-2IRT (All versions), SCALANCE X202-2P IRT (All versions), SCALANCE X202-2P IRT (All versions), SCALANCE X202-2P IRT PRO (All versions), SCALANCE X202-2P IRT PRO (All versions), SCALANCE X204-2 (All versions < V5.2.6), SCALANCE X204-2FM (All versions < V5.2.6), SCALANCE X204-2LD (All versions < V5.2.6), SCALANCE X204-2LD TS (All versions < V5.2.6), SCALANCE X204-2TS (All versions < V5.2.6), SCALANCE X204IRT (All versions), SCALANCE X204IRT (All versions), SCALANCE X204IRT PRO (All versions), SCALANCE X204IRT PRO (All versions), SCALANCE X206-1 (All versions < V5.2.6), SCALANCE X206-1LD (All versions < V5.2.6), SCALANCE X208 (All versions < V5.2.6), SCALANCE X208PRO (All versions < V5.2.6), SCALANCE X212-2 (All versions < V5.2.6), SCALANCE X212-2LD (All versions < V5.2.6), SCALANCE X216 (All versions < V5.2.6), SCALANCE X224 (All versions < V5.2.6), SCALANCE XF201-3P IRT (All versions), SCALANCE XF202-2P IRT (All versions), SCALANCE XF204 (All versions < V5.2.6), SCALANCE XF204-2 (All versions < V5.2.6), SCALANCE XF204-2BA IRT (All versions), SCALANCE XF204IRT (All versions), SCALANCE XF204IRT (All versions), SCALANCE XF206-1 (All versions < V5.2.6), SCALANCE XF208 (All versions < V5.2.6). Affected devices do not properly validate the GET parameter XNo of incoming HTTP requests. This could allow an unauthenticated remote attacker to crash affected devices.
"
224,CVE-2022-26647,330,,,2022-07-12,2022-07-15,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	A vulnerability has been identified in SCALANCE X200-4P IRT (All versions), SCALANCE X200-4P IRT (All versions), SCALANCE X201-3P IRT (All versions), SCALANCE X201-3P IRT (All versions), SCALANCE X201-3P IRT PRO (All versions), SCALANCE X201-3P IRT PRO (All versions), SCALANCE X202-2IRT (All versions), SCALANCE X202-2IRT (All versions), SCALANCE X202-2P IRT (All versions), SCALANCE X202-2P IRT (All versions), SCALANCE X202-2P IRT PRO (All versions), SCALANCE X202-2P IRT PRO (All versions), SCALANCE X204-2 (All versions < V5.2.6), SCALANCE X204-2FM (All versions < V5.2.6), SCALANCE X204-2LD (All versions < V5.2.6), SCALANCE X204-2LD TS (All versions < V5.2.6), SCALANCE X204-2TS (All versions < V5.2.6), SCALANCE X204IRT (All versions), SCALANCE X204IRT (All versions), SCALANCE X204IRT PRO (All versions), SCALANCE X204IRT PRO (All versions), SCALANCE X206-1 (All versions < V5.2.6), SCALANCE X206-1LD (All versions < V5.2.6), SCALANCE X208 (All versions < V5.2.6), SCALANCE X208PRO (All versions < V5.2.6), SCALANCE X212-2 (All versions < V5.2.6), SCALANCE X212-2LD (All versions < V5.2.6), SCALANCE X216 (All versions < V5.2.6), SCALANCE X224 (All versions < V5.2.6), SCALANCE XF201-3P IRT (All versions), SCALANCE XF202-2P IRT (All versions), SCALANCE XF204 (All versions < V5.2.6), SCALANCE XF204-2 (All versions < V5.2.6), SCALANCE XF204-2BA IRT (All versions), SCALANCE XF204IRT (All versions), SCALANCE XF204IRT (All versions), SCALANCE XF206-1 (All versions < V5.2.6), SCALANCE XF208 (All versions < V5.2.6). The webserver of affected devices calculates session ids and nonces in an insecure manner. This could allow an unauthenticated remote attacker to brute-force session ids and hijack existing sessions.
"
225,CVE-2022-26352,22,,Exec Code Dir. Trav.,2022-07-17,2022-07-25,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	An issue was discovered in the ContentResource API in dotCMS 3.0 through 22.02. Attackers can craft a multipart form request to post a file whose filename is not initially sanitized. This allows directory traversal, in which the file is saved outside of the intended storage location. If anonymous content creation is enabled, this allows an unauthenticated attacker to upload an executable file, such as a .jsp file, that can lead to remote code execution.
"
226,CVE-2022-26078,,,DoS,2022-07-06,2022-07-14,7.8,None,Remote,Low,Not required,None,None,"Complete	Gallagher Controller 6000 is vulnerable to a Denial of Service attack via conflicting ARP packets with a duplicate IP address. This issue affects: Gallagher Gallagher Controller 6000 vCR8.60 versions prior to 220303a; vCR8.50 versions prior to 220303a; vCR8.40 versions prior to 220303a; vCR8.30 versions prior to 220303a.
"
227,CVE-2022-25900,78,,,2022-07-01,2022-07-13,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	All versions of package git-clone are vulnerable to Command Injection due to insecure usage of the --upload-pack feature of git.
"
228,CVE-2022-25898,347,,,2022-07-01,2022-07-13,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	The package jsrsasign before 10.5.25 are vulnerable to Improper Verification of Cryptographic Signature when JWS or JWT signature with non Base64URL encoding special characters or number escaped characters may be validated as valid by mistake. Workaround: Validate JWS or JWT signature if it has Base64URL and dot safe string before executing JWS.verify() or JWS.verifyJWT() method.
"
229,CVE-2022-25048,78,,,2022-07-07,2022-07-14,9.0,None,Remote,Low,???,Complete,Complete,"Complete	Command injection vulnerability in CWP v0.9.8.1126 that allows normal users to run commands as the root user.
"
230,CVE-2022-25046,22,,Exec Code Dir. Trav.,2022-07-07,2022-07-14,10.0,None,Remote,Low,Not required,Complete,Complete,"Complete	A path traversal vulnerability in loader.php of CWP v0.9.8.1122 allows attackers to execute arbitrary code via a crafted POST request.
"
231,CVE-2022-24800,362,,Exec Code,2022-07-12,2022-07-20,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	October/System is the system module for October CMS, a self-hosted CMS platform based on the Laravel PHP Framework. Prior to versions 1.0.476, 1.1.12, and 2.2.15, when the developer allows the user to specify their own filename in the `fromData` method, an unauthenticated user can perform remote code execution (RCE) by exploiting a race condition in the temporary storage directory. This vulnerability affects plugins that expose the `October\Rain\Database\Attach\File::fromData` as a public interface and does not affect vanilla installations of October CMS since this method is not exposed or used by the system internally or externally. The issue has been patched in Build 476 (v1.0.476), v1.1.12, and v2.2.15. Those who are unable to upgrade may apply with patch to their installation manually as a workaround.
"
232,CVE-2022-24140,494,,Exec Code +Priv,2022-07-06,2022-07-14,6.0,None,Remote,Medium,???,Partial,Partial,"Partial	IOBit Advanced System Care 15, iTop Screen Recorder 2.1, iTop VPN 3.2, Driver Booster 9, and iTop Screenshot sends HTTP requests in their update procedure in order to download a config file. After downloading the config file, the products will parse the HTTP location of the update from the file and will try to install the update automatically with ADMIN privileges. An attacker Intercepting this communication can supply the product a fake config file with malicious locations for the updates thus gaining a remote code execution on an endpoint.
"
233,CVE-2022-24139,668,,,2022-07-06,2022-07-15,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	In IOBit Advanced System Care (AscService.exe) 15, an attacker with SEImpersonatePrivilege can create a named pipe with the same name as one of ASCService's named pipes. ASCService first tries to connect before trying to create the named pipes, because of that during login the service will try to connect to the attacker which will lead to either escalation of privileges (through token manipulation and ImpersonateNamedPipeClient() ) from ADMIN -> SYSTEM or from Local ADMIN-> Domain ADMIN depending on the user and named pipe that is used.
"
234,CVE-2022-24138,552,,Exec Code +Priv,2022-07-06,2022-07-14,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	IOBit Advanced System Care (Asc.exe) 15 and Action Download Center both download components of IOBit suite into ProgramData folder, ProgramData folder has ""rwx"" permissions for unprivileged users. Low privilege users can use SetOpLock to wait for CreateProcess and switch the genuine component with a malicious executable thus gaining code execution as a high privilege user (Low Privilege -> high integrity ADMIN).
"
235,CVE-2022-23714,269,,,2022-07-06,2022-07-14,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	A local privilege escalation (LPE) issue was discovered in the ransomware canaries features of Elastic Endpoint Security for Windows, which could allow unprivileged users to elevate their privileges to those of the LocalSystem account.
"
236,CVE-2022-23173,639,,,2022-07-06,2022-07-14,6.5,None,Remote,Low,???,Partial,Partial,"Partial	this vulnerability affect user that even not allowed to access via the web interface. First of all, the attacker needs to access the ""Login menu - demo site"" then he can see in this menu all the functionality of the application. If the attacker will try to click on one of the links, he will get an answer that he is not authorized because he needs to log in with credentials. after he performed log in to the system there are some functionalities that the specific user is not allowed to perform because he was configured with low privileges however all the attacker need to do in order to achieve his goals is to change the value of the prog step parameter from 0 to 1 or more and then the attacker could access to some of the functionality the web application that he couldn't perform it before the parameter changed.
"
237,CVE-2022-22997,78,,Exec Code,2022-07-12,2022-07-20,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Addressed a remote code execution vulnerability by resolving a command injection vulnerability and closing an AWS S3 bucket that potentially allowed an attacker to execute unsigned code on My Cloud Home devices.
"
238,CVE-2022-22476,290,,,2022-07-08,2022-08-03,6.0,None,Remote,Medium,???,Partial,Partial,"Partial	IBM WebSphere Application Server Liberty 17.0.0.3 through 22.0.0.7 and Open Liberty are vulnerable to identity spoofing by an authenticated user using a specially crafted request. IBM X-Force ID: 225604.
"
239,CVE-2022-22463,89,,Sql,2022-07-08,2022-07-16,6.4,None,Remote,Low,Not required,Partial,Partial,"None	IBM Security Access Manager Appliance 10.0.0.0, 10.0.1.0, 10.0.2.0, and 10.0.3.0 is vulnerable to SQL injection. A remote attacker could send specially crafted SQL statements, which could allow the attacker to view, add, modify or delete information in the back-end database. IBM X-Force ID: 225079.
"
240,CVE-2022-22050,,,,2022-07-12,2022-07-19,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Windows Fax Service Elevation of Privilege Vulnerability.
"
241,CVE-2022-22049,787,,,2022-07-12,2022-09-28,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Windows CSRSS Elevation of Privilege Vulnerability. This CVE ID is unique from CVE-2022-22026, CVE-2022-22047.
"
242,CVE-2022-22048,863,,Bypass,2022-07-12,2022-07-19,6.6,None,Local,Low,Not required,Complete,Complete,"None	BitLocker Security Feature Bypass Vulnerability.
"
243,CVE-2022-22047,269,,,2022-07-12,2022-07-16,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Windows CSRSS Elevation of Privilege Vulnerability. This CVE ID is unique from CVE-2022-22026, CVE-2022-22049.
"
244,CVE-2022-22045,269,,,2022-07-12,2022-07-16,6.9,None,Local,Medium,Not required,Complete,Complete,"Complete	Windows.Devices.Picker.dll Elevation of Privilege Vulnerability.
"
245,CVE-2022-22043,269,,,2022-07-12,2022-07-16,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Windows Fast FAT File System Driver Elevation of Privilege Vulnerability.
"
246,CVE-2022-22041,269,,,2022-07-12,2022-09-22,8.5,None,Remote,Medium,???,Complete,Complete,"Complete	Windows Print Spooler Elevation of Privilege Vulnerability. This CVE ID is unique from CVE-2022-22022, CVE-2022-30206, CVE-2022-30226.
"
247,CVE-2022-22040,400,,DoS,2022-07-12,2022-07-16,7.5,None,Remote,Low,Not required,Partial,Partial,"Partial	Internet Information Services Dynamic Compression Module Denial of Service Vulnerability.
"
248,CVE-2022-22039,94,,Exec Code,2022-07-12,2022-07-16,6.0,None,Remote,Medium,???,Partial,Partial,"Partial	Windows Network File System Remote Code Execution Vulnerability. This CVE ID is unique from CVE-2022-22029.
"
249,CVE-2022-22038,94,,Exec Code,2022-07-12,2022-07-16,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Remote Procedure Call Runtime Remote Code Execution Vulnerability.
"
250,CVE-2022-22037,269,,,2022-07-12,2022-07-16,8.5,None,Remote,Medium,???,Complete,Complete,"Complete	Windows Advanced Local Procedure Call Elevation of Privilege Vulnerability. This CVE ID is unique from CVE-2022-30202, CVE-2022-30224.
"
251,CVE-2022-22034,269,,,2022-07-12,2022-07-16,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Windows Graphics Component Elevation of Privilege Vulnerability.
"
252,CVE-2022-22031,269,,,2022-07-12,2022-08-15,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Windows Credential Guard Domain-joined Public Key Elevation of Privilege Vulnerability.
"
253,CVE-2022-22029,94,,Exec Code,2022-07-12,2022-07-16,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Windows Network File System Remote Code Execution Vulnerability. This CVE ID is unique from CVE-2022-22039.
"
254,CVE-2022-22027,94,,Exec Code,2022-07-12,2022-07-16,6.8,None,Remote,Medium,Not required,Partial,Partial,"Partial	Windows Fax Service Remote Code Execution Vulnerability. This CVE ID is unique from CVE-2022-22024.
"
255,CVE-2022-22026,787,,,2022-07-12,2022-09-28,7.2,None,Local,Low,Not required,Complete,Complete,"Complete	Windows CSRSS Elevation of Privilege Vulnerability. This CVE ID is unique from CVE-2022-22047, CVE-2022-22049.
